,Unnamed: 0,사업장명,업태구분명,상세영업상태명,도로명전체주소,진료과목내용명,소재지전화,병상수,의료인수,입원실수,총면적_scaler,경도,위도
5102,5102,노원구보건지소,보건지소,영업중,서울특별시 노원구 월계로 378 (월계동),보건지소,2116-4586,0,9,0,1.8269687072232403e-06,127.05867249429087,37.63144021465088
5103,5103,서울동아의원,의원,영업중,"서울특별시 노원구 공릉로 99, 서울동아의원 (공릉동)","내과, 외과, 마취통증의학과, 가정의학과",02-972-1189,0,1,0,0.0,127.0752778769375,37.619069931040464
5104,5104,박현숙소아과의원,의원,영업중,서울특별시 노원구 동일로 1024 (공릉동),"내과, 소아청소년과, 이비인후과, 피부과",02-974-2025,0,1,0,0.0001993040162709,127.07175764309976,37.621626921852624
5105,5105,중앙외과의원,의원,영업중,서울특별시 노원구 동일로192길 20 (공릉동),"내과, 외과, 정형외과, 소아청소년과, 피부과, 영상의학과",977-1001,0,1,0,0.0003069307428135,127.07137518178892,37.625870492658585
5106,5106,방대홍영상의학과의원,의원,영업중,"서울특별시 노원구 동일로 1379, 401호 (상계동, 다모아빌딩)",영상의학과,931-6000,0,1,0,0.0,127.05798869729124,37.65180054758024
5107,5107,윤이비인후과의원,의원,영업중,"서울특별시 노원구 동일로 1379, 202호 (상계동, 다모아상가)",이비인후과,931-8895,0,1,0,0.0,127.05798869729124,37.65180054758024
5108,5108,최진수안과의원,의원,영업중,"서울특별시 노원구 동일로 1379, 302호 (상계동, 다모아상가)",안과,933-2977,0,1,0,0.0,127.05798869729124,37.65180054758024
5109,5109,권비뇨기과의원,의원,영업중,서울특별시 노원구 상계로 65 (상계동),비뇨의학과,937-8350,0,1,0,0.0,127.05932784763203,37.656399587463575
5110,5110,김안과의원,의원,영업중,"서울특별시 노원구 상계로 55, 302호 (상계동)",안과,939-1808,0,1,0,0.0001783852245732,127.0581508630498,37.65608874455141
5111,5111,연세산부인과의원,의원,영업중,서울특별시 노원구 상계로 65 (상계동),산부인과,939-2231,0,1,0,0.0,127.05932784763203,37.656399587463575
5112,5112,위앤장(We&Jang)이원표내과의원,의원,영업중,"서울특별시 노원구 동일로 1379, 302호 (상계동, 다모아상가)",내과,931-7911,0,2,0,0.0,127.05798869729124,37.65180054758024
5113,5113,장일중내과의원,의원,영업중,"서울특별시 노원구 동일로 1530, 다모아빌딩 303,304호 (상계동)",내과,29395800,0,1,0,0.0003282880070009,127.05517036134752,37.66507342016342
5114,5114,연세김&이소아과의원,의원,영업중,"서울특별시 노원구 노원로34길 112 (상계동, 코럴빌딩)","내과, 소아청소년과",02-936-2949,0,2,0,0.0001545980920052,127.06341483172194,37.663957879497325
5115,5115,이종호비뇨기과의원,의원,영업중,"서울특별시 노원구 동일로 1689, 211호 (상계동, 하이베라스)","피부과, 비뇨의학과",932-9366,0,1,0,0.0001365476411778,127.05199633431089,37.67911938765613
5116,5116,김재면내과의원,의원,영업중,"서울특별시 노원구 동일로 1533, 201호 (상계동, 백산빌딩)",내과,932-9321,0,1,0,0.0002178660183363,127.05432955323316,37.66534537079593
5117,5117,김경수내과의원,의원,영업중,"서울특별시 노원구 한글비석로 264, 304호 (중계동, 중계그랜드프라자)",내과,938-6166,0,1,0,0.0001392698245516,127.07427326512888,37.650974952242805
5118,5118,문비뇨기과의원,의원,영업중,"서울특별시 노원구 화랑로 325, 3층 (월계동, 우현빌딩)","피부과, 비뇨의학과",909-4500,0,1,0,0.0003379892108362,127.06116123856415,37.61490731052992
5119,5119,박경숙산부인과의원,의원,영업중,"서울특별시 노원구 한글비석로 253, 201호 (중계동)",산부인과,933-9230,0,1,0,0.0002531447840728,127.07346003442676,37.65042424238392
5120,5120,박명제치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1619 (상계동, 청송빌딩)",치과,02-934-6004,0,1,0,0.0002386386525374,127.05228845219943,37.67268155797232
5121,5121,상계신경정신과의원,의원,영업중,"서울특별시 노원구 동일로 1379, 204호 (상계동, 다모아빌딩)","신경과, 정신건강의학과",3391-7575,0,1,0,0.0001483681287135,127.05798869729124,37.65180054758024
5122,5122,공릉서울치과의원,치과의원,영업중,"서울특별시 노원구 동일로197길 21 (공릉동, 우성빌딩)",치과,02-973-2864,0,1,0,0.0003204320415598,127.0673322339622,37.62841464430085
5123,5123,하동욱안과의원,의원,영업중,"서울특별시 노원구 화랑로 337, 4층 (월계동)",안과,02-917-1175,0,3,0,0.0004525218790921,127.0622393460096,37.61528425258585
5124,5124,경희한의원,한의원,영업중,"서울특별시 노원구 덕릉로 822, 성우빌딩 1층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",-2033,0,2,0,0.0002290470668245,127.07819433966483,37.66978933344475
5125,5125,이사랑치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 396, 108동 233호 (상계동, 벽산아파트 상가)",치과,02-938-2647,0,1,0,5.736681740680975e-05,127.06993210594318,37.661472603046114
5126,5126,서울정치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1036, 302호 (공릉동)",치과,971-7228,0,1,0,0.0002526149631477,127.07147474149448,37.62260005951307
5127,5127,보람성모내과의원,의원,영업중,"서울특별시 노원구 노원로34길 88, 2층 (상계동)",내과,952-3721,0,1,0,0.0001573933541272,127.0632430587642,37.66286527485524
5128,5128,은빛가정의원,의원,영업중,"서울특별시 노원구 동일로245가길 41, 205호 (상계동)","내과, 외과, 정형외과, 신경외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과",936-6985,0,1,0,0.0001029314169649,127.05061472651444,37.67996299372504
5129,5129,홍익치과의원,치과의원,영업중,"서울특별시 노원구 석계로 104, 2층 201호 (월계동, 그린빌딩)",치과,915-2879,0,1,0,0.0001744207024786,127.0577650287652,37.62315301059508
5130,5130,안수민치과의원,치과의원,영업중,"서울특별시 노원구 섬밭로 209, 309호 (하계동, 벽산아파트상가)",치과,974-2610,0,1,0,0.0001844324909941,127.06135371409788,37.635445287560806
5131,5131,상계성모의원,의원,영업중,"서울특별시 노원구 동일로 1643 (상계동, 상계성모정형외과의원)","내과, 정형외과, 마취통증의학과",02-939-6633,0,3,0,0.0003547973229427,127.0520502359412,37.67519501465053
5132,5132,홍성환산부인과의원,의원,영업중,서울특별시 노원구 화랑로 455 (공릉동),"내과, 산부인과, 소아청소년과",02-972-1800,3,1,3,0.000257492969596,127.07485837896805,37.61868799159927
5133,5133,씨에스치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 474, 207호 (상계동, 보람상가)",치과,933-6530,0,1,0,0.0002153630712074,127.06258227723072,37.6648569609891
5134,5134,최소아과의원,의원,영업중,서울특별시 노원구 마들로 111 (월계동),소아청소년과,02-976-2474,0,1,0,0.0001132355204736,127.06252574399151,37.62459058620905
5135,5135,장애숙산부인과의원,의원,영업중,서울특별시 노원구 노해로83길 4 (상계동),산부인과,02-938-6486,3,1,3,0.0005714758116194,127.0616458572572,37.655535541992776
5136,5136,송영훈소아청소년과의원,의원,영업중,"서울특별시 노원구 동일로227길 86, 2층 (상계동, 공무원연금매점)",소아청소년과,935-2266,0,1,0,0.0,127.05083515953072,37.668783259194605
5137,5137,박창후치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1530, 다모아빌딩 301호 (상계동)",치과,938-3355,0,1,0,0.0001338437274911,127.05517036134752,37.66507342016342
5138,5138,김병준치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 253, 403호 (중계동, 세신프라자빌딩)",치과,02-932-1954,0,1,0,0.0001516018633253,127.07346003442676,37.65042424238392
5139,5139,노원신경정신과의원,의원,영업중,"서울특별시 노원구 동일로 1393, 305호 (상계동, 일신프라자)",정신건강의학과,933-5151,0,1,0,0.0001577770175557,127.05762493755572,37.65294148539128
5140,5140,이호성비뇨기과의원,의원,영업중,"서울특별시 노원구 한글비석로 264, 308호 (중계동, 그랜드프라자)",비뇨의학과,935-6806,0,1,0,0.0001392698245516,127.07427326512888,37.650974952242805
5141,5141,박희운치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 264, 306호 (중계동, 그랜드프라자)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-931-0982,0,1,0,0.0001801208448451,127.07427326512888,37.650974952242805
5142,5142,중계제일의원,의원,영업중,"서울특별시 노원구 노원로19길 31, 106호 (중계동, 시영4단지상가)",내과,976-9402,0,1,0,0.0001845238394295,127.06676658364216,37.64345416062572
5143,5143,이철민치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1339, 603호 (상계동, 대한빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과",02-938-3983,0,1,0,0.0002805675843682,127.05926709767124,37.6481588353077
5144,5144,강지천한의원,한의원,영업중,"서울특별시 노원구 동일로227길 26 (상계동, 상계주공15단지아파트)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 침구과",02-930-7575,0,2,0,0.000399393629086,127.05083515953072,37.668783259194605
5145,5145,이태형한의원,한의원,영업중,"서울특별시 노원구 동일로203가길 29, 2층 240호외6호 (중계동, 브라운스톤중계)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-977-3003,0,2,0,0.0005435231903989,127.06136723309746,37.639936229552006
5146,5146,김태진치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 396, 108동 215호 (상계동, 벽산아파트)",치과,934-0447,0,1,0,0.0001614126852831,127.06993210594318,37.661472603046114
5147,5147,구재용치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 227, 이진빌딩 3층 (중계동)","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-935-1204,0,1,0,8.961281508929994e-05,127.07338544842666,37.64790070555386
5148,5148,미즈아이의원,의원,영업중,"서울특별시 노원구 동일로 1553, 2층 (상계동)","내과, 산부인과, 소아청소년과",931-5223,3,2,3,0.0005005894257791,127.05389361086873,37.66706897249061
5149,5149,동문치과의원,치과의원,영업중,"서울특별시 노원구 상계로 320 (상계동, 불암빌딩)",치과,02-934-7528,0,1,0,0.0001946817854417,127.07790449093116,37.6702521076466
5150,5150,기파랑한의원,한의원,영업중,"서울특별시 노원구 노원로 43, 대광빌딩 (공릉동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-976-0312,0,1,0,0.0001766313346143,127.08289479038012,37.62541164476841
5151,5151,제일성모의원,의원,영업중,"서울특별시 노원구 노원로 43, 2층 (공릉동, 대광빌딩)","내과, 정신건강의학과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",977-0977,0,1,0,0.0001653406680037,127.08289479038012,37.62541164476841
5152,5152,해독한의원,한의원,영업중,"서울특별시 노원구 공릉로 187, 2층 (공릉동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과",02-948-2709,0,1,0,0.0001888172158915,127.0760061580161,37.62644434483817
5153,5153,현대내과의원,의원,영업중,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",내과,29089339,0,1,0,0.0002018252330869,127.04836355510872,37.62694078344104
5154,5154,솔재활의학과의원,의원,영업중,"서울특별시 노원구 동일로203가길 29, 215-218호 (중계동, 브라운스톤상가)","내과, 정형외과, 피부과, 재활의학과, 가정의학과",29782114,0,1,0,0.000292150565972,127.06136723309746,37.639936229552006
5155,5155,이지성이비인후과의원,의원,영업중,"서울특별시 노원구 섬밭로 209, 203호 (하계동, 벽산상가)",이비인후과,979-7732,0,1,0,7.885196940375506e-05,127.06135371409788,37.635445287560806
5156,5156,이경태치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1401, 202호 (상계동, 상아빌딩)",치과,938-5525,0,1,0,0.0001373697770961,127.05744772624968,37.65356503151005
5157,5157,선한마음치과의원,치과의원,영업중,"서울특별시 노원구 상계로1길 74, 동진상가 302,303호 (상계동)","치과, 통합치의학과",02-938-5974,0,1,0,0.0001936586829656,127.05863671404887,37.65940598702126
5158,5158,노원빛사랑안과의원,의원,영업중,"서울특별시 노원구 노해로 492, 6층 (상계동, 프린스빌딩)",안과,02-952-4200,0,4,0,0.0006274175934346,127.05979840804414,37.654440828961945
5159,5159,어비뇨기과의원,의원,영업중,"서울특별시 노원구 동일로 1401, 2층 (상계동, 상아빌딩)","산부인과, 피부과, 비뇨의학과",29300131,3,4,3,0.0007655181580136,127.05744772624968,37.65356503151005
5160,5160,노원방사선과의원,의원,영업중,"서울특별시 노원구 동일로 1401, 4층 (상계동)","내과, 영상의학과, 진단검사의학과",952-8733,0,3,0,0.0005839540078897,127.05744772624968,37.65356503151005
5161,5161,전성일정신건강의학과의원,의원,영업중,"서울특별시 노원구 노해로 457, 5층 (상계동, 은성빌딩)",정신건강의학과,938-7997,0,1,0,0.00013154174692,127.05585456892358,37.65420432428489
5162,5162,웰비뇨기과의원,의원,영업중,서울특별시 노원구 한글비석로 242 (중계동),"피부과, 비뇨의학과",930-0925,0,1,0,0.0002120379881603,127.07407328689588,37.64930968296671
5163,5163,부령한의원,한의원,영업중,"서울특별시 노원구 섬밭로 229, 207호 (하계동, 벽산상가)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-978-7855,0,1,0,0.0001103671796033,127.06135371409788,37.635445287560806
5164,5164,김영주내과의원,의원,영업중,"서울특별시 노원구 섬밭로 258, 건영옴니백화점 5층 (중계동)","내과, 이비인후과, 피부과, 비뇨의학과",972-1455,0,1,0,0.0001282166638729,127.06186442955212,37.63882671615135
5165,5165,김영순이비인후과의원,의원,영업중,"서울특별시 노원구 동일로 1551, 302호 (상계동, 쌍용빌딩)",이비인후과,938-5519,0,1,0,0.0001077911537261,127.0539469786364,37.66688376779706
5166,5166,신내과의원,의원,영업중,"서울특별시 노원구 섬밭로 209, 206호 (하계동, 벽산상가)","내과, 외과, 소아청소년과, 이비인후과, 피부과",977-1777,0,1,0,0.0001534653714067,127.06135371409788,37.635445287560806
5167,5167,최병기치과의원,치과의원,영업중,"서울특별시 노원구 동일로180길 14, 3층 (공릉동, 공릉쇼핑)",치과,978-1506,0,3,0,0.0,127.07241946749068,37.621948432685336
5168,5168,보스톤치과의원,치과의원,영업중,서울특별시 노원구 공릉로 146 (공릉동),"치과, 통합치의학과",02-977-8877,0,1,0,0.000180102575158,127.07666607321424,37.62303238429255
5169,5169,대성한의원,한의원,영업중,"서울특별시 노원구 덕릉로 777 (상계동, 대성한의원)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",02-936-1751,0,2,0,0.0004082909666902,127.07508451380012,37.66672625480663
5170,5170,김연성치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1065, 2층 (공릉동)",치과,979-2226,0,1,0,0.0001142951623238,127.06987957288612,37.62520728791951
5171,5171,구소아청소년과의원,의원,영업중,"서울특별시 노원구 한글비석로 474, 2층 202호 (상계동, 보람상가)",소아청소년과,934-3724,0,1,0,0.0001139297685824,127.06258227723072,37.6648569609891
5172,5172,제일산부인과의원,의원,영업중,"서울특별시 노원구 섬밭로 229, 306호 (하계동, 벽산상가)",산부인과,948-2870,0,1,0,0.0001205799346767,127.06135371409788,37.635445287560806
5173,5173,서태헌안과의원,의원,영업중,"서울특별시 노원구 섬밭로 229, 303호 (하계동, 벽산상가)",안과,977-0852,0,1,0,7.812118192086576e-05,127.06135371409788,37.635445287560806
5174,5174,큐빅산부인과의원,의원,영업중,"서울특별시 노원구 동일로 1689, 207호 (상계동, 하이베라스)","내과, 성형외과, 산부인과, 피부과",930-1450,1,1,1,0.0001327658159539,127.05199633431089,37.67911938765613
5175,5175,노원치과의원,치과의원,영업중,"서울특별시 노원구 상계로 65, 303호 (상계동, 현성빌딩)",치과,02-933-2888,0,1,0,9.91130523668608e-05,127.05932784763203,37.656399587463575
5176,5176,예손치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 471, 3층 (상계동, 상계빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-939-2833,0,1,0,0.0001910826570884,127.06267523527072,37.66411845029165
5177,5177,김천수한의원,한의원,영업중,"서울특별시 노원구 공릉로 188, 2층 (공릉동)","한방내과, 한방부인과, 한방소아과, 한방신경정신과, 침구과",02-977-7533,0,1,0,0.0001850536603546,127.07655172272928,37.62666620062991
5178,5178,청담해독한의원,한의원,영업중,"서울특별시 노원구 동일로 1550, 3층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-932-7533,0,1,0,0.0001339168062394,127.05469040592138,37.666917757424905
5179,5179,김지호산부인과의원,의원,영업중,"서울특별시 노원구 덕릉로83길 10, 2/3층 (중계동)","내과, 산부인과, 소아청소년과",939-0980,4,2,4,0.0002736616426549,127.07201227648872,37.659981810396
5180,5180,경귀준치과의원,치과의원,영업중,"서울특별시 노원구 섬밭로 232, 202호 (하계동, 현대아파트,우성아파트)",치과,979-2678,0,1,0,7.801156379843237e-05,127.06349224645471,37.63684982596419
5181,5181,이준희이비인후과의원,의원,영업중,"서울특별시 노원구 동일로 1529, 204호 (상계동, 합동빌딩)",이비인후과,02-935-5273,0,1,0,0.0001949741004348,127.0544101993848,37.6650981326593
5182,5182,일월한의원,한의원,영업중,"서울특별시 노원구 마들로 31, 402호 (월계동, 그랑빌아파트)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-974-7831,0,1,0,0.0001505604911622,127.06567798749116,37.61780285250248
5183,5183,중계본정형외과의원,의원,영업중,"서울특별시 노원구 한글비석로 270, 스카이타워 6층 601,602,603호 (중계동)","내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 재활의학과",02-936-1098,0,1,0,0.0005731200834559,127.074541808661,37.65155821352851
5184,5184,서울외과의원,의원,영업중,"서울특별시 노원구 동일로 1401, 상아빌딩 301호 (상계동)","내과, 외과, 성형외과, 피부과",0507-1365-5541,0,1,0,0.0001217674643364,127.05744772624968,37.65356503151005
5185,5185,리멤버피부과의원,의원,영업중,"서울특별시 노원구 동일로 1380, 상계동 국민은행 5층 (상계동)",피부과,02-936-8253,0,2,0,0.0005701421244631,127.05876706776004,37.65174648860012
5186,5186,삼성편한내과의원,의원,영업중,"서울특별시 노원구 동일로 1380, 상계동 국민은행 4층 (상계동)",내과,02-934-7500,0,3,0,0.0006759784216725,127.05876706776004,37.65174648860012
5187,5187,연세탑정형외과의원,의원,영업중,"서울특별시 노원구 동일로 1380, 상계동 국민은행 3층 (상계동)","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과",02-936-8275,1,1,1,0.0006668435781364,127.05876706776004,37.65174648860012
5188,5188,연세퍼스트원 치과의원,치과의원,영업중,"서울특별시 노원구 노해로 480, 조광빌딩 9층 901호 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",02-951-2275,0,1,0,0.0003494808440047,127.05854953289496,37.654159953949055
5189,5189,퍼스트원 치과교정과치과의원,치과의원,영업중,"서울특별시 노원구 노해로 480, 조광빌딩 9층 902호 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",02-951-2276,0,1,0,0.0003024912088549,127.05854953289496,37.654159953949055
5190,5190,연세차오름의원,의원,영업중,"서울특별시 노원구 노해로 449, 덕화빌딩 3층 (상계동)","내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 가정의학과, 응급의학과",02-937-1119,1,2,1,0.0004859736761213,127.05510908067244,37.654046022739166
5191,5191,서울턱구강내과치과의원,치과의원,영업중,"서울특별시 노원구 노해로 492, 프린스빌딩 904,905호 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-6437-2875,0,1,0,0.0002099187044599,127.05979840804414,37.654440828961945
5192,5192,해아림 한의원,한의원,영업중,"서울특별시 노원구 상계로 64, 화랑빌딩 4층 1호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-932-9975,0,1,0,0.0002289922577633,127.05943618044398,37.65568165670376
5193,5193,중계퍼스트정형외과의원,의원,영업중,"서울특별시 노원구 동일로 1308, 정안프라자 3층 (중계동)","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",02-978-7788,0,1,0,0.0004899930072772,127.0632098514752,37.64700126304631
5194,5194,청담사암한의원,한의원,영업중,서울특별시 노원구 공릉로 149 (공릉동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-971-8400,0,1,0,0.0001886162493337,127.07640600482743,37.623442613429006
5195,5195,하늘체 한의원,한의원,영업중,"서울특별시 노원구 동일로 1419, 디와이홀딩스(주)빌딩 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-743-7640,0,1,0,0.0002807502812389,127.05696096104204,37.65530666575815
5196,5196,연세힐정신건강의학과의원,의원,영업중,"서울특별시 노원구 한글비석로 270, 스카이타워 2층층 202호 (중계동)",정신건강의학과,02-935-8305,0,1,0,0.000171004270996,127.074541808661,37.65155821352851
5197,5197,스카이서울안과의원,의원,영업중,"서울특별시 노원구 한글비석로 270, 스카이타워 (중계동)",안과,02-951-1001,0,1,0,0.0005731200834559,127.074541808661,37.65155821352851
5198,5198,탑메디피부과의원,의원,영업중,"서울특별시 노원구 한글비석로 270, 스카이타워 4층 401,402호 (중계동)","내과, 피부과, 가정의학과",932-0770,0,2,0,0.0003463932668895,127.074541808661,37.65155821352851
5199,5199,인우치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로22길 18, 2층 (중계동)",치과,934-2877,0,2,0,0.0002010579062299,127.07055211032714,37.66036061686087
5200,5200,닥터로피부과의원,의원,영업중,"서울특별시 노원구 노해로 490, 501호,502호 (상계동, 길빌딩)",피부과,937-0043,0,1,0,0.0002801839209397,127.05953670168762,37.65438188833829
5201,5201,푸름외과의원,의원,영업중,서울특별시 노원구 상계로 84 (상계동),외과,931-0365,4,1,4,0.0002697336599344,127.06141689317892,37.65632492056925
5202,5202,좋은꿈참사랑 한의원,한의원,영업중,"서울특별시 노원구 동일로 1530, 다모아빌딩 202호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",951-7510,0,1,0,0.0001383015311367,127.05517036134752,37.66507342016342
5203,5203,고움의원,의원,영업중,"서울특별시 노원구 노해로 501, 201호,203호 (상계동, 노원빌딩)",피부과,931-7747,0,1,0,0.0002920226781625,127.06066758091572,37.6552277225952
5204,5204,연세우리안과의원,의원,영업중,"서울특별시 노원구 동일로203가길 29, 207호 (중계동, 브라운스톤중계)",안과,02-974-7582,0,3,0,0.0003320698322248,127.06136723309746,37.639936229552006
5205,5205,이재철한의원,한의원,영업중,"서울특별시 노원구 한글비석로 264, 중계그랜드프라자 309호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-933-7535,0,1,0,0.0001046487675497,127.07427326512888,37.650974952242805
5206,5206,척척명의원,의원,영업중,"서울특별시 노원구 상계로 59, 602호 (상계동, 동익빌딩)","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 재활의학과, 가정의학과",02-6232-2485,0,1,0,0.000222342091669,127.05860102982996,37.65618629214277
5207,5207,임플라인치과의원,치과의원,영업중,"서울특별시 노원구 노원로 246, 5층 (하계동, 욱현하이브)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과",02-978-7528,0,1,0,0.0004479361876369,127.07122707580154,37.63968512269509
5208,5208,피오나여성의원,의원,영업중,"서울특별시 노원구 상계로 77, 3층 (상계동, 다나프라자)","내과, 성형외과, 산부인과, 소아청소년과, 안과, 피부과, 가정의학과",02-951-7111,0,1,0,0.0004234913463343,127.06068524567593,37.65666152617053
5209,5209,신항외과의원,의원,영업중,"서울특별시 노원구 동일로 1098, 4-7층 (공릉동)","내과, 외과, 가정의학과",948-7100,8,5,6,0.0018582281418038,127.0692254564405,37.6279418770258
5210,5210,고은미즈의원,의원,영업중,서울특별시 노원구 동일로 1553 (상계동),"내과, 외과, 성형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과",3392-3338,0,1,0,0.0005131407007977,127.05389361086873,37.66706897249061
5211,5211,서울비뇨기과의원,의원,영업중,"서울특별시 노원구 노해로 492 (상계동, 프린스빌딩)","피부과, 비뇨의학과",29514336,0,1,0,0.0003564050554051,127.05979840804414,37.654440828961945
5212,5212,비타민치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 263, 401호 (중계동)",치과,02-938-7132,0,2,0,0.0002723279554986,127.07357311622891,37.65121815786587
5213,5213,선이고운연세치과의원,치과의원,영업중,"서울특별시 노원구 노해로 489, 7층 702호 (상계동, IBK기업은행)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-933-2875,0,1,0,0.000210960076623,127.05927347703924,37.65492193852696
5214,5214,에이스항외과의원,의원,영업중,"서울특별시 노원구 동일로 1396, 8층 (상계동, 중원빌딩)","내과, 외과, 이비인후과, 피부과, 비뇨의학과",932-7588,9,1,6,0.0005371470696107,127.05842425292968,37.65324389621256
5215,5215,연세준치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1077, 2층 (공릉동, 스테이션빌딩)",치과,744-7528,0,1,0,0.000260014186412,127.06951558774745,37.626041176045526
5216,5216,노원인플란트치과의원,치과의원,영업중,"서울특별시 노원구 상계로 59, 5층 (상계동)",치과,935-7766,0,2,0,0.0002386934615987,127.05860102982996,37.65618629214277
5217,5217,노원 다담한의원,한의원,영업중,"서울특별시 노원구 동일로 1308, 정안프라자 3층 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-949-3900,0,1,0,0.0001789881242466,127.0632098514752,37.64700126304631
5218,5218,우리이비인후과의원,의원,영업중,"서울특별시 노원구 상계로 320, 4층 (상계동, 불암빌딩)",이비인후과,938-7582,0,1,0,0.0001786592698793,127.07790449093116,37.6702521076466
5219,5219,여진주한의원,한의원,영업중,"서울특별시 노원구 노해로 457, 은성빌딩 6층 601호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-930-9008,0,1,0,0.0002502947128895,127.05585456892358,37.65420432428489
5220,5220,해율한의원,한의원,영업중,"서울특별시 노원구 노해로75길 14-26 (상계동, 효림빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-935-5750,0,1,0,0.0003955021857396,127.0560066453907,37.65456280600233
